individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
81;72;65;61;62;78;54;82;80;81;55;64;77;59;54;69;96;72;56;54;60;69;83;84;72;75;78;77;81;68;69;79;78;68;85;65;56;59;96;68;74;62;72;61;61;55;84;79;54;72;67;56;54;54;52;96;81;60;80;72;69;74;87;61;62;62;70;69;66;68;74;84;21;79;54;69;69;69;52;53;53;82;60;73;81;52;86;83;54;71;74;54;80;79;71;65;92;83;54;52
62;56;61;54;70;71;82;71;73;52;74;83;72;52;65;65;81;55;62;69;45;49;79;72;96;82;51;52;61;62;72;71;56;69;57;59;88;62;79;82;69;69;80;72;69;21;62;62;42;45;74;77;60;51;83;82;80;81;54;79;69;69;72;74;72;64;81;70;96;79;70;71;62;51;61;82;55;55;73;73;53;81;62;67;66;71;62;71;59;56;79;21;82;56;60;78;81;79;84;83
43;96;76;78;60;78;81;68;64;60;65;65;69;68;64;64;92;86;60;78;61;52;56;64;79;87;74;74;93;85;81;54;76;83;69;71;70;74;81;82;68;69;71;72;30;59;96;64;78;78;80;69;66;56;73;55;54;64;73;82;74;96;84;69;54;96;51;69;52;52;69;81;51;70;78;79;96;82;52;81;78;82;70;58;83;54;87;94;69;74;74;66;52;62;68;76;81;74;81;53
52;54;54;54;82;69;82;69;65;76;76;59;73;79;72;61;54;52;52;61;54;54;81;69;54;74;65;68;52;61;82;54;55;55;82;82;69;64;79;81;62;28;73;65;96;96;77;71;70;78;83;79;62;77;96;96;69;96;61;67;53;46;65;73;81;80;81;51;70;96;64;54;82;68;56;54;53;94;79;82;79;51;79;80;71;51;82;82;78;72;64;69;74;54;93;84;72;54;54;51
52;52;83;72;82;64;80;90;69;72;44;68;70;58;54;54;81;55;81;85;53;52;80;76;54;54;55;63;51;69;68;68;60;79;72;93;59;79;82;54;52;60;69;79;65;68;81;74;84;69;79;79;54;43;54;51;85;54;78;79;81;51;69;64;69;51;54;70;69;74;96;96;69;73;96;96;84;60;64;72;65;63;74;82;55;60;64;68;79;82;61;51;51;79;72;79;43;74;70;90
67;56;65;77;88;89;52;51;70;55;81;87;52;64;78;61;96;72;55;68;77;55;57;73;69;69;96;82;77;52;60;63;89;76;70;83;55;80;72;74;64;79;72;80;79;69;54;66;79;51;78;79;68;69;72;72;69;79;51;81;75;69;86;79;80;80;69;82;64;57;52;78;58;63;72;70;75;67;83;64;78;83;54;56;83;67;58;77;77;69;59;74;80;55;52;77;51;69;81;79
52;52;80;94;64;56;51;52;72;83;52;96;51;84;69;69;68;82;84;81;69;54;83;51;75;77;27;48;51;52;69;71;59;57;74;74;76;89;60;64;73;77;54;51;74;71;51;72;45;67;52;53;83;69;64;52;80;74;52;52;93;84;81;82;74;61;72;68;52;83;70;61;70;60;61;72;54;74;79;80;79;61;57;71;57;79;52;54;72;54;83;54;60;69;68;69;74;82;78;73
60;81;56;82;66;81;77;73;80;73;70;72;52;69;82;72;79;51;80;79;79;72;51;80;81;73;61;74;76;58;72;72;66;71;57;75;60;63;97;96;69;66;74;56;64;83;51;72;65;61;53;63;52;81;80;71;81;82;75;78;76;73;74;60;79;96;63;63;52;52;52;52;75;81;53;68;88;91;52;96;96;54;80;69;61;78;76;61;68;69;80;70;77;71;69;69;52;54;52;74
96;77;61;51;74;74;80;75;51;72;72;79;81;78;76;70;60;69;68;74;70;71;51;52;82;69;82;81;75;81;60;52;36;89;87;60;69;64;74;64;81;81;51;60;71;80;71;80;83;82;85;21;72;72;86;82;72;72;82;69;62;64;76;81;61;72;54;80;83;96;69;84;73;94;78;83;79;81;70;68;82;83;64;68;56;26;65;60;82;72;52;74;52;96;67;74;69;69;69;60
80;96;60;64;60;54;78;68;51;84;43;82;77;73;81;54;80;62;72;82;90;88;71;51;68;86;54;52;69;82;75;42;73;83;77;77;72;77;84;79;48;64;51;54;74;72;62;70;57;62;75;79;79;69;69;63;96;51;64;72;70;70;79;63;69;69;70;72;69;60;83;51;61;54;84;81;71;63;82;82;64;59;53;52;55;52;80;54;77;71;69;66;69;74;65;68;52;74;79;56
90;88;60;61;69;72;81;64;72;61;96;96;68;81;96;52;63;71;54;78;64;72;84;83;51;77;77;79;55;65;63;62;79;60;96;54;64;69;60;83;76;89;70;79;51;82;68;69;69;69;81;63;77;88;78;80;77;72;82;74;43;69;60;82;52;52;52;52;77;52;72;70;69;69;71;69;43;54;75;77;80;74;51;72;72;79;54;78;71;80;70;71;64;69;54;74;76;67;80;73
43;54;81;81;70;69;69;69;56;74;51;69;69;79;82;74;74;68;70;69;66;63;85;72;83;81;74;78;65;55;59;78;73;73;81;79;80;66;96;54;81;79;51;69;82;60;78;76;76;79;78;81;68;69;79;82;70;71;70;80;77;72;74;74;81;79;68;82;52;51;57;65;82;68;69;78;64;56;69;56;82;52;81;72;54;80;72;82;81;81;77;75;54;60;55;68;81;74;77;73
82;54;52;66;82;69;79;54;51;51;51;81;52;82;69;51;68;54;83;78;79;55;69;70;82;96;86;94;55;55;72;54;80;51;69;52;75;80;71;65;79;96;69;96;81;81;74;78;75;76;73;79;74;72;96;96;82;51;69;83;82;82;82;79;72;69;60;71;74;72;81;69;54;84;82;54;43;43;60;72;52;82;82;61;77;72;82;72;61;63;62;83;80;43;61;78;70;82;81;82
81;51;78;76;61;57;80;52;79;83;56;64;95;83;74;52;63;68;74;74;77;78;72;79;73;73;69;60;69;82;82;54;96;82;52;62;84;51;54;59;66;74;68;72;77;82;96;90;72;54;81;80;81;69;55;68;80;80;63;59;73;71;72;69;84;74;51;82;72;54;61;82;64;68;75;78;61;79;51;82;52;54;43;96;78;69;74;68;53;53;74;82;79;72;69;69;82;68;61;52
79;75;72;64;68;62;76;79;55;65;72;79;89;81;74;76;73;96;82;86;81;56;70;61;68;72;96;74;68;69;82;62;74;72;69;60;54;61;72;68;74;74;70;65;81;51;82;80;65;70;21;82;66;52;60;73;82;82;70;71;72;52;96;81;81;54;69;69;66;55;57;71;54;51;52;71;52;82;60;60;54;82;82;56;76;78;83;82;71;56;51;83;82;88;69;68;63;71;83;74
54;61;68;54;69;66;81;80;80;54;83;82;73;74;80;54;80;90;78;21;69;69;55;53;75;80;79;69;64;65;63;63;61;61;79;82;72;80;87;61;71;68;77;89;51;83;69;79;79;85;80;82;78;69;68;51;72;72;95;83;52;82;68;69;78;73;82;96;82;82;73;69;77;74;70;70;70;73;72;65;72;69;78;81;82;69;96;71;66;63;73;81;35;55;70;64;87;79;55;65
51;52;69;82;83;61;68;74;54;72;72;60;65;66;70;71;72;96;79;62;54;69;71;69;72;73;45;40;69;52;54;72;81;82;62;62;70;81;76;77;54;61;64;58;65;70;84;86;51;79;54;68;76;72;78;47;70;70;72;70;52;54;81;79;69;79;54;52;73;79;60;52;67;83;69;80;64;69;79;51;83;82;69;79;61;82;82;82;75;61;82;61;85;93;67;70;71;60;78;82
71;85;62;68;73;82;81;82;76;73;54;52;52;69;51;80;78;82;70;64;68;65;54;82;82;70;81;80;69;73;54;57;66;67;69;54;52;62;64;79;22;71;69;52;86;79;91;79;69;68;79;72;82;72;76;77;72;70;61;52;62;86;77;66;55;66;54;66;68;82;54;51;96;51;76;75;68;82;77;68;70;72;64;62;68;80;69;70;51;51;82;54;71;73;82;64;81;83;68;69
61;83;69;69;52;81;81;74;68;73;91;87;69;73;67;71;61;69;74;54;51;24;66;59;82;54;68;66;70;63;85;90;82;69;74;54;75;73;77;64;80;81;69;72;92;74;54;73;69;69;62;54;54;79;55;74;73;69;56;70;79;66;51;68;80;77;64;69;59;65;69;82;80;90;64;79;51;69;51;77;68;56;69;69;69;69;71;63;93;77;72;72;52;96;51;69;71;70;62;69
66;68;81;55;70;54;54;56;69;68;75;76;55;79;70;60;79;77;73;54;72;52;77;74;70;82;70;96;79;69;68;68;76;70;81;90;72;69;73;70;71;71;73;80;71;70;96;69;72;60;81;70;81;81;74;66;82;52;80;53;79;82;74;70;79;79;61;62;82;56;85;82;51;82;82;81;68;82;69;68;70;73;56;36;43;54;51;52;75;79;53;53;52;52;81;69;96;81;83;81
56;43;76;72;54;51;72;69;71;53;45;67;72;72;61;73;69;78;73;79;84;69;79;80;55;68;70;76;95;70;51;90;73;90;90;85;69;80;84;88;60;81;69;69;51;51;69;73;77;74;94;54;82;70;70;69;78;73;66;73;68;64;81;88;82;74;57;74;79;58;51;80;69;69;82;69;71;82;56;56;96;74;51;85;54;82;81;72;82;69;74;79;78;70;82;71;73;73;64;72
79;68;82;81;83;90;69;78;56;72;74;59;57;73;69;54;51;72;61;72;68;54;74;81;70;70;56;81;58;54;64;79;70;81;69;73;69;77;68;69;83;51;82;70;66;77;54;69;56;83;74;61;61;68;80;74;69;74;55;55;69;69;79;79;61;61;73;52;70;72;51;52;56;78;21;52;96;74;66;54;69;69;79;81;74;54;57;66;57;58;69;68;67;69;52;83;69;80;52;74
55;74;76;76;68;51;80;79;76;56;56;67;65;68;54;72;77;74;58;63;59;62;82;69;79;55;55;66;82;96;74;77;80;74;61;79;71;94;79;73;83;74;69;21;77;77;66;67;71;62;56;69;70;80;82;79;69;80;69;79;82;56;80;66;82;82;51;74;81;80;90;74;69;69;72;69;66;69;69;69;79;75;69;68;58;57;74;52;52;82;64;62;72;70;57;71;82;81;72;82
61;56;80;80;74;66;82;61;68;82;78;79;69;74;66;54;82;83;38;52;73;61;58;72;70;73;79;51;73;51;82;54;69;56;96;74;62;69;75;75;72;23;74;79;69;82;65;58;51;70;69;51;65;60;68;82;69;52;80;82;77;56;71;72;69;68;96;68;79;78;69;82;66;72;72;51;76;72;52;51;68;56;59;72;53;73;71;80;82;82;80;71;69;69;84;81;68;51;68;57
52;72;77;79;82;69;52;74;78;79;54;52;86;86;54;70;72;80;95;78;69;54;74;82;75;74;79;96;82;74;58;57;78;73;80;51;78;70;96;74;69;69;75;76;51;72;74;79;82;80;63;57;71;72;69;69;83;95;79;72;73;78;69;73;70;73;69;52;51;74;56;63;57;74;68;53;69;69;68;96;68;68;64;51;91;56;80;54;63;57;68;54;76;59;56;74;69;69;68;63
72;72;78;77;67;59;79;52;74;96;55;67;64;68;54;74;76;80;68;77;69;74;56;65;64;55;69;73;55;69;54;70;68;78;73;65;69;82;68;62;79;80;72;74;80;54;82;68;74;69;79;82;83;82;78;81;60;67;83;86;69;51;52;54;96;69;62;62;82;77;60;65;82;68;75;72;68;82;54;96;78;81;73;84;60;63;82;51;64;66;54;80;82;69;69;74;69;81;72;59
