individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
80;71;67;81;97;89;88;61;71;95;95;85;87;70;90;89;92;95;59;59;90;90;92;93;90;89;90;79;93;90;71;99;96;93;93;78;90;90;98;89;74;88;99;95;90;97;99;90;97;92;99;99;85;89;89;88;59;89;90;97;93;96;90;89;95;90;90;90;94;91;76;76;69;83;67;59;75;94;73;87;89;90;95;92;83;69;79;79;99;98;13;74;91;96;87;97;89;86;89;66
81;63;85;88;59;76;81;80;92;92;59;71;89;89;90;74;76;71;71;13;91;70;89;81;95;95;59;97;90;84;90;94;86;85;93;92;85;90;90;94;79;99;96;91;96;96;90;90;89;96;90;99;85;95;71;71;97;97;89;98;98;89;86;79;90;97;94;95;72;90;80;81;71;95;90;71;91;91;67;79;95;90;89;86;59;76;89;86;91;98;90;95;65;84;84;90;90;95;94;70
71;71;90;76;13;90;90;71;68;70;80;76;88;66;95;95;79;95;99;99;95;90;95;88;95;95;80;83;68;56;94;95;86;76;90;90;59;95;90;90;90;92;88;89;91;59;89;82;86;94;90;90;67;90;78;72;90;90;71;71;80;78;95;99;80;95;92;79;86;80;90;94;90;70;74;71;70;90;99;90;78;95;72;85;99;71;80;89;83;77;67;90;92;95;95;79;91;94;95;97
82;87;87;96;89;95;90;92;79;59;83;86;84;91;90;89;99;90;98;91;99;92;88;90;79;71;74;90;89;98;72;80;90;91;84;76;90;89;94;77;71;98;87;89;85;89;63;92;92;89;71;91;87;83;90;94;99;98;96;93;90;95;91;91;75;83;85;95;78;73;80;80;94;93;89;72;59;67;80;59;59;89;91;94;92;97;69;61;88;81;90;90;99;95;95;95;71;89;80;81
76;94;74;90;90;90;87;62;41;43;95;95;96;93;90;79;93;94;79;90;95;85;39;45;97;95;59;97;94;91;73;90;82;75;76;63;89;95;90;91;98;90;88;92;92;92;95;97;67;98;65;63;71;85;73;88;71;71;95;93;77;83;90;95;74;71;83;94;67;76;96;93;79;82;84;73;99;99;90;85;99;66;80;79;73;76;71;90;91;89;80;90;62;68;94;92;90;90;95;70
79;67;85;86;89;89;90;85;91;90;96;86;90;71;95;93;79;89;95;84;76;98;94;13;79;66;89;89;95;98;73;76;90;67;93;96;88;91;87;91;85;90;78;74;90;85;90;89;13;79;99;90;90;99;89;90;38;34;92;91;94;95;94;95;95;95;72;89;75;90;95;88;83;80;78;84;71;89;97;97;57;27;90;88;13;86;97;45;95;97;95;98;95;90;76;99;84;86;87;98
97;76;86;75;90;85;96;92;88;74;59;59;77;69;67;71;89;71;71;90;88;91;59;97;63;94;90;95;79;80;91;74;97;94;59;89;88;81;92;67;59;90;90;89;64;97;95;79;95;95;97;89;59;95;90;90;90;89;91;96;85;95;92;95;71;89;71;71;87;78;74;87;91;93;94;79;85;90;77;85;81;97;90;71;99;71;91;90;90;97;95;85;91;90;76;90;95;93;94;95
88;86;95;90;94;88;87;79;86;90;13;93;90;99;97;90;88;87;92;91;88;90;55;81;59;85;90;91;90;95;89;67;89;86;91;95;82;94;75;81;99;99;90;95;93;96;90;90;90;98;92;97;79;90;90;95;94;86;59;89;97;68;90;90;97;99;94;82;84;77;84;74;98;79;93;92;63;95;92;89;80;95;99;81;86;83;67;94;99;59;90;90;89;70;90;90;99;90;88;88
97;90;80;98;96;96;98;91;88;90;95;92;88;89;89;94;87;70;95;91;92;93;79;94;75;90;99;59;89;86;76;71;79;63;90;71;95;92;89;90;99;59;76;72;97;79;97;90;95;97;98;90;90;81;76;67;97;63;95;95;98;97;96;96;81;90;70;94;91;91;90;97;97;91;93;92;85;85;76;75;71;97;97;74;90;90;97;81;90;89;94;90;79;85;90;74;88;96;99;97
62;60;97;81;87;88;85;85;96;70;77;73;84;89;88;73;91;93;91;87;90;94;89;91;90;71;13;90;95;97;96;90;86;87;89;89;93;94;73;72;80;91;85;71;94;97;90;83;81;79;97;99;90;96;89;95;95;92;90;80;87;90;71;89;97;90;90;95;90;88;74;97;89;90;94;98;84;89;92;93;89;90;85;67;92;93;97;70;86;75;90;95;89;95;95;95;98;79;72;73
