individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
87;82;73;68;67;38;81;81;76;72;70;63;78;71;87;59;81;84;87;82;72;69;47;85;57;77;86;83;81;82;70;78;37;67;81;42;87;87;64;70;96;73;60;60;81;80;81;78;72;62;71;54;62;80;59;92;82;82;62;64;87;82;35;91;81;79;70;64;64;72;85;89;68;61;54;56;77;57;68;73;86;88;82;73;70;81;51;72;73;68;92;91;82;73;81;81;87;68;87;87
87;87;61;80;61;80;62;92;83;90;54;73;82;67;54;73;73;63;89;89;63;67;67;68;62;88;83;82;81;81;72;76;54;82;78;67;62;56;92;96;81;81;54;52;68;92;77;79;81;73;81;52;52;44;52;82;56;91;44;67;82;92;74;87;74;74;50;40;68;68;70;80;90;89;54;62;82;82;87;82;63;71;35;82;72;82;56;61;82;83;53;53;74;76;82;67;92;92;82;69
82;96;65;67;87;81;79;71;82;92;82;62;72;66;73;54;82;67;67;80;92;68;91;80;66;78;50;46;67;35;68;52;51;51;82;67;58;62;68;35;67;52;52;74;92;73;66;68;54;80;35;80;54;87;62;50;72;82;57;79;82;59;92;92;78;72;61;82;73;87;75;76;90;84;38;64;81;79;52;61;91;83;82;92;54;91;68;56;64;82;82;82;74;81;80;67;71;78;81;58
89;68;78;73;40;49;81;51;82;87;87;72;60;60;92;74;64;51;38;87;91;81;87;74;74;92;67;82;82;51;57;68;52;44;72;83;57;69;58;65;43;43;52;52;67;82;76;84;54;82;82;67;77;78;87;59;73;38;37;74;80;82;82;69;52;64;79;71;80;82;89;89;91;90;87;82;68;64;81;87;72;78;82;62;76;84;73;87;87;40;90;84;71;72;82;80;62;51;67;64
82;82;72;72;90;74;82;87;91;52;50;55;68;74;81;82;92;62;42;87;82;87;82;81;64;82;38;92;35;44;72;92;67;82;44;82;51;80;92;52;88;78;85;73;42;82;65;76;67;61;92;74;71;68;52;69;56;64;68;65;87;40;79;69;63;75;62;80;80;87;82;58;82;82;65;80;79;74;82;74;82;68;82;82;64;82;82;56;52;82;91;80;82;80;91;82;69;90;54;43
67;64;57;80;68;82;82;82;39;45;73;9;80;67;81;64;87;82;73;47;50;48;52;73;91;82;73;73;75;48;81;82;62;82;69;68;86;88;82;54;87;83;82;81;82;91;64;77;61;64;82;82;79;75;88;76;81;81;81;82;65;55;69;80;59;54;73;82;88;84;87;73;73;54;90;84;69;81;40;42;67;69;82;73;53;53;62;82;62;56;69;63;54;66;85;74;82;58;82;87
55;55;92;92;54;82;80;68;56;80;50;60;67;73;68;74;71;78;51;64;79;85;68;72;76;79;69;91;57;58;82;62;52;54;71;65;82;73;60;67;51;82;52;38;88;55;58;80;59;80;35;64;65;64;72;80;67;51;72;75;82;44;64;36;74;74;82;54;66;68;42;82;92;68;87;78;82;82;61;68;82;83;67;92;92;83;81;79;68;72;82;68;77;73;85;88;64;64;66;74
73;69;67;59;52;68;72;61;69;64;69;82;72;54;44;68;35;68;80;82;73;77;81;68;89;52;58;82;80;38;73;72;80;82;55;55;81;82;64;82;92;72;80;64;74;87;82;72;61;72;74;74;80;69;80;82;80;44;71;79;81;74;59;74;92;54;89;96;66;84;74;68;68;51;80;59;75;63;54;92;73;73;54;59;88;90;42;68;52;82;69;47;73;54;81;82;91;87;76;66
80;92;70;69;87;80;64;51;80;79;82;82;38;42;72;69;87;81;54;89;92;58;82;82;44;73;64;68;86;85;82;74;75;81;82;52;52;73;82;67;90;83;81;57;61;59;82;64;72;70;82;92;79;52;81;73;59;82;67;74;58;80;82;64;83;85;52;65;67;87;72;73;59;81;91;92;62;91;92;92;85;81;52;52;63;66;83;82;74;60;86;53;87;73;88;86;82;60;70;69
64;72;67;82;68;56;84;85;67;66;68;68;38;52;67;63;82;82;87;92;92;38;50;40;52;67;72;79;54;79;82;54;92;67;66;68;67;59;68;69;64;58;38;82;54;92;68;87;82;82;86;58;80;82;58;58;68;73;55;71;92;92;82;73;70;55;80;73;79;70;61;82;56;57;76;74;67;82;80;91;74;82;81;52;52;82;82;81;52;54;92;82;79;70;82;38;69;80;82;72
82;82;67;92;66;59;78;66;91;82;54;96;68;64;82;96;52;42;82;58;55;58;54;82;72;70;68;82;91;83;87;92;62;67;90;93;74;67;65;60;80;81;87;82;82;80;72;62;49;57;82;74;82;81;64;54;78;77;52;82;52;72;74;81;54;52;82;44;76;87;53;57;69;92;73;82;59;65;35;35;74;58;82;61;92;87;72;64;67;87;84;89;76;79;71;74;68;80;60;45
52;80;64;57;51;73;71;84;81;67;56;81;82;82;69;81;84;65;74;87;68;68;70;67;75;79;77;72;91;83;62;54;67;51;82;67;80;82;67;68;58;85;80;64;92;82;81;81;67;67;67;80;67;87;92;91;86;77;81;81;42;82;62;58;72;65;49;81;80;73;57;54;42;48;54;82;80;40;88;91;67;91;80;74;82;68;75;68;74;58;82;58;85;84;73;77;87;92;68;91
52;91;81;81;92;92;86;87;74;81;67;73;81;81;82;52;70;62;92;59;82;38;59;38;89;73;80;69;79;76;73;74;57;82;57;73;80;96;82;82;80;91;82;80;59;54;90;70;57;91;56;83;88;90;76;85;76;75;52;58;82;82;83;89;76;58;53;57;62;72;82;64;84;90;82;82;82;81;70;81;86;88;54;51;74;81;87;89;82;92;64;92;81;68;52;57;77;73;65;81
75;79;62;92;71;84;73;67;52;82;83;91;92;54;71;78;83;60;64;65;51;53;87;61;69;82;80;81;96;82;74;65;82;52;74;53;74;69;83;90;82;82;80;82;64;57;75;44;80;69;74;76;67;81;92;92;91;44;54;76;80;82;52;92;68;57;68;82;64;80;96;67;68;76;96;69;82;73;92;52;82;38;92;73;57;74;59;79;80;87;53;62;64;68;82;69;74;81;92;91
72;59;58;56;82;51;81;81;72;72;83;87;82;82;80;73;63;76;67;58;76;65;78;71;82;62;79;77;48;69;68;66;89;83;80;62;82;83;87;87;69;57;70;71;72;52;52;82;67;65;92;74;64;76;79;76;74;72;61;72;73;80;64;70;87;85;78;59;80;74;67;69;56;57;38;87;75;73;68;73;82;52;76;58;88;72;83;73;85;88;92;54;59;52;75;72;81;81;75;64
44;38;75;69;69;54;53;56;70;69;60;60;82;80;84;85;80;82;82;73;82;82;52;92;82;82;62;74;63;59;88;78;83;89;68;69;74;73;64;80;82;82;86;88;79;42;75;75;42;92;69;56;78;92;84;85;81;81;63;55;80;52;72;53;82;82;38;82;57;52;75;79;82;82;74;79;72;78;92;80;91;83;92;92;68;64;84;85;64;64;64;92;67;53;67;58;83;89;59;64
73;73;38;72;62;73;51;52;62;72;82;74;90;83;80;81;67;80;86;87;73;51;82;82;81;60;58;88;69;92;81;73;91;54;82;91;73;82;58;68;75;79;59;69;82;69;64;82;61;81;69;42;59;81;44;69;82;80;83;62;82;52;74;70;82;56;81;80;64;81;69;64;80;92;74;90;82;80;67;58;78;80;74;71;78;77;83;68;53;42;54;56;76;79;86;86;64;66;82;52
82;87;80;92;81;52;58;92;83;90;64;73;78;55;82;64;81;74;62;52;62;92;92;82;85;87;64;87;62;64;92;80;52;52;81;82;67;82;68;83;87;59;80;82;69;64;70;67;58;67;68;77;51;45;80;56;79;76;82;69;80;81;82;82;80;53;61;83;67;38;61;62;69;81;69;77;82;81;79;74;67;81;65;75;85;88;81;69;83;91;82;91;68;81;82;61;85;73;82;82
67;82;83;64;71;70;73;77;58;77;66;45;82;54;82;74;89;64;44;42;70;84;92;56;74;91;82;82;73;82;72;63;42;72;73;54;90;89;54;79;78;88;70;71;64;67;60;86;92;57;66;63;58;53;38;80;57;54;77;56;82;80;73;92;69;87;62;77;78;80;42;82;62;71;82;67;76;79;82;59;72;80;75;56;82;51;67;57;64;82;87;82;77;77;73;61;58;92;51;52
71;78;80;81;73;59;67;74;81;44;80;64;89;91;82;82;67;77;52;68;78;76;69;82;68;92;75;80;88;84;65;65;92;53;82;59;81;82;57;62;59;52;58;57;69;68;82;54;82;67;91;82;62;82;81;81;64;59;58;57;64;86;57;80;68;68;52;52;57;55;80;74;59;77;52;82;81;68;73;80;54;40;70;76;78;79;75;67;83;89;85;82;59;64;82;79;70;71;52;91
67;89;68;82;71;75;62;80;74;52;87;74;73;82;75;85;74;74;82;82;82;57;73;73;66;65;42;52;80;82;66;70;82;74;81;52;82;73;81;74;82;81;76;63;75;79;92;54;73;53;82;82;61;52;81;82;72;88;62;82;81;54;68;59;84;88;83;51;86;76;56;92;92;80;91;65;54;58;68;82;82;82;81;87;88;83;81;80;91;80;77;63;75;80;64;64;63;83;58;80
89;85;48;48;81;92;91;52;61;74;73;82;64;77;61;56;80;92;52;82;64;78;71;69;68;79;67;69;51;69;68;57;82;82;74;53;70;72;57;92;78;76;62;64;38;80;80;76;52;54;80;87;80;82;69;82;92;88;68;81;74;73;75;75;79;70;64;54;54;66;82;38;82;80;68;53;87;89;91;82;63;64;59;51;82;58;92;52;72;76;82;85;64;62;64;52;82;88;80;80
80;80;82;81;77;73;74;92;44;67;63;67;90;84;81;84;82;80;65;57;90;82;96;64;67;68;64;73;92;91;92;83;80;82;82;87;82;54;81;58;69;80;84;89;81;89;80;73;80;80;91;52;69;67;91;83;52;79;89;73;63;58;82;82;82;72;88;91;80;61;81;91;78;78;82;82;57;61;80;79;83;90;87;42;62;81;38;91;74;67;68;92;80;82;71;75;88;82;81;82
80;92;80;44;55;79;87;83;82;44;71;79;61;75;58;68;83;68;69;73;81;82;88;85;82;83;79;63;66;79;92;62;80;68;67;82;64;73;91;82;82;72;45;66;73;61;73;81;71;79;78;71;77;82;38;69;82;83;88;86;80;81;81;82;81;82;89;84;73;82;73;73;77;82;82;91;82;58;82;82;61;57;82;82;68;67;73;92;78;56;60;81;64;78;82;82;82;73;92;81
68;65;88;87;81;80;64;67;59;83;67;44;88;59;81;80;87;82;96;54;82;80;68;68;61;73;80;88;82;52;82;74;51;74;42;81;65;78;69;72;82;82;75;46;51;73;54;81;73;82;81;92;53;81;81;74;88;83;81;80;67;74;69;74;80;68;82;81;82;81;82;82;72;79;59;78;62;77;91;83;69;81;88;86;70;76;88;83;62;64;81;78;80;81;79;76;73;38;66;67
80;83;92;88;90;55;92;74;82;44;91;54;67;81;52;56;88;91;91;52;80;52;64;82;54;83;53;60;76;78;88;82;80;67;81;81;87;64;80;81;82;92;73;82;58;76;59;60;81;82;81;81;38;82;80;80;65;79;73;55;83;72;86;88;68;55;72;88;80;52;74;59;81;82;82;95;92;92;79;70;52;92;92;69;80;64;84;75;54;64;44;81;56;77;82;73;82;82;82;58
82;82;54;42;82;68;92;80;85;86;81;80;80;88;80;81;64;82;57;80;89;51;56;80;74;60;63;71;66;75;82;78;76;63;59;59;79;53;77;66;81;81;66;88;91;91;79;42;83;80;82;82;81;81;81;81;73;71;75;80;82;80;82;82;38;81;79;80;83;80;81;68;83;78;52;89;80;60;81;81;71;72;80;80;91;92;64;80;78;68;77;81;81;81;87;82;91;88;62;67
81;91;82;73;73;62;50;68;82;82;55;70;52;59;52;80;82;77;80;91;82;81;80;81;88;84;69;74;88;80;84;85;79;92;84;87;61;61;68;81;54;80;67;79;85;82;81;80;91;81;82;82;81;57;69;69;61;59;79;51;54;69;54;79;74;80;66;84;74;59;75;59;85;84;73;74;82;51;79;80;79;67;81;82;89;85;77;62;92;67;75;75;78;77;60;76;68;57;77;64
65;80;53;83;83;74;78;76;65;67;83;86;61;88;64;80;73;91;44;92;68;91;63;81;81;85;91;83;87;73;88;84;80;91;81;81;64;73;85;85;82;58;60;80;80;42;83;82;81;88;81;74;72;67;82;90;68;79;62;68;80;91;92;51;68;80;79;82;73;67;82;82;72;76;81;38;79;44;60;78;53;82;52;38;79;92;64;69;77;77;83;86;77;72;80;80;82;82;71;80
81;52;82;80;86;87;81;82;69;55;87;82;81;92;76;78;87;83;52;82;82;73;80;67;74;51;68;88;71;65;82;81;51;38;58;92;80;80;80;69;81;81;92;87;89;82;52;84;59;73;82;79;53;82;91;87;82;82;81;81;75;78;83;69;67;88;81;80;77;80;80;82;66;75;85;50;80;53;68;62;79;74;83;87;84;92;86;57;80;81;64;61;80;75;81;92;81;44;82;84
78;82;69;78;81;82;82;74;84;68;65;75;80;82;82;82;91;44;82;69;76;78;71;67;91;56;80;80;69;65;81;80;92;79;74;68;69;52;68;82;81;81;77;80;68;52;68;74;63;69;70;87;55;53;68;58;61;59;53;62;67;52;82;82;87;91;86;84;82;54;52;88;91;83;53;82;69;65;88;82;72;79;52;82;67;65;82;81;82;69;93;85;71;70;91;82;82;82;71;70
57;75;67;52;82;82;89;90;83;86;82;80;82;82;91;84;40;49;68;81;79;64;85;82;88;57;81;79;44;92;81;61;82;82;76;59;58;78;62;87;68;80;73;82;83;62;91;80;59;77;91;77;75;70;68;72;88;59;80;81;81;68;71;78;80;59;67;64;80;61;68;72;61;79;51;67;82;82;82;74;68;68;84;74;84;57;92;79;83;58;54;80;81;81;83;86;82;92;81;82
81;44;58;80;54;80;52;53;74;85;83;81;89;83;82;92;80;82;79;80;78;66;69;67;62;63;74;64;82;80;67;81;74;74;78;53;73;68;75;72;80;82;91;84;79;58;83;81;88;79;82;82;69;61;91;47;81;82;52;61;68;74;80;92;67;58;80;57;83;80;80;68;81;77;87;64;82;82;81;81;80;67;56;71;88;82;54;82;44;46;69;72;88;76;92;82;89;44;84;81
72;82;67;81;80;80;64;80;54;68;79;82;83;81;38;82;82;80;68;69;81;79;82;77;81;87;87;42;63;90;64;62;44;68;69;62;77;82;92;91;52;73;52;51;64;76;67;73;80;81;82;80;52;82;79;65;83;91;69;81;87;56;83;91;64;60;80;53;82;80;66;67;38;61;51;73;92;83;82;80;88;67;75;84;78;68;80;82;93;56;80;70;48;77;84;82;88;79;73;82
63;76;64;88;80;79;89;83;82;81;84;88;76;75;80;62;64;70;92;61;73;79;91;92;54;88;58;52;89;54;74;50;68;68;84;72;75;63;60;58;62;72;55;64;80;81;68;68;73;52;82;82;80;68;79;80;53;72;67;59;51;56;80;51;59;80;80;74;80;80;52;81;92;81;84;82;92;52;83;61;81;82;76;79;82;83;54;66;92;82;65;73;71;85;66;90;82;85;85;85
52;91;60;78;80;84;55;58;67;73;82;68;67;82;85;70;68;56;67;91;83;64;76;89;79;76;80;79;87;68;82;81;57;64;68;38;69;77;80;92;82;87;83;88;82;83;75;51;57;79;58;55;69;62;82;82;74;44;82;92;79;77;74;81;82;52;82;44;70;80;72;58;72;76;82;81;63;72;88;80;68;80;92;68;80;82;80;81;84;44;92;92;80;80;74;67;44;44;81;81
73;91;66;78;62;64;62;82;80;80;91;74;82;92;86;82;80;77;82;83;91;53;56;60;52;84;77;51;91;92;61;72;91;83;57;80;54;80;68;82;82;54;83;88;84;85;69;79;87;80;82;82;81;85;82;61;78;79;74;71;88;89;82;52;73;80;88;85;75;42;71;63;82;67;84;88;82;62;67;80;74;73;83;86;81;80;80;82;65;80;81;81;70;80;82;80;53;80;82;87
77;81;74;58;82;82;80;38;52;81;81;80;82;92;84;73;81;73;68;52;69;81;53;68;52;51;52;80;67;52;54;65;78;56;78;77;73;79;72;53;80;82;57;80;82;80;68;71;81;82;78;63;80;74;54;90;80;72;68;84;57;92;79;80;80;51;86;87;38;57;74;81;80;81;67;73;92;91;53;84;80;67;54;64;52;77;81;80;52;68;57;84;52;92;86;86;87;68;80;80
53;87;89;85;70;77;53;51;62;64;74;82;73;78;66;61;44;52;75;75;74;77;82;82;80;92;53;79;80;73;58;61;90;89;81;82;80;79;91;91;77;58;79;82;82;84;82;82;67;44;85;59;82;82;83;87;79;89;83;82;80;91;74;66;51;74;62;38;80;44;80;82;78;76;67;38;68;69;82;85;82;68;57;82;60;57;67;88;72;92;53;53;77;55;67;79;81;82;81;82
80;54;41;50;38;91;82;61;38;82;81;88;82;92;68;73;67;92;91;73;76;76;77;80;52;91;0;68;77;81;56;54;69;67;82;83;80;81;38;52;63;63;51;74;91;68;82;52;71;73;76;75;84;90;91;82;46;44;73;82;77;56;82;81;84;90;81;79;57;92;79;80;73;82;82;82;76;76;65;69;38;81;62;78;62;78;59;65;38;84;63;61;84;84;78;73;61;71;79;74
82;80;71;68;80;84;80;52;82;88;81;82;70;79;52;81;84;69;85;85;71;67;68;83;84;52;59;80;61;67;84;51;72;78;92;68;62;82;84;80;66;66;55;80;68;81;85;86;80;81;77;80;81;73;65;67;80;54;82;82;80;92;80;82;76;73;80;82;52;80;79;86;73;76;80;44;80;81;63;81;52;74;55;71;72;73;68;92;83;52;68;57;83;83;91;91;63;73;79;65
57;56;80;80;82;68;81;81;67;62;82;82;73;80;38;87;83;77;88;52;68;67;81;80;61;56;80;79;83;68;82;38;82;82;56;52;79;74;80;80;82;82;80;91;56;81;79;56;54;52;91;88;82;68;68;82;80;80;68;82;67;53;82;80;80;80;81;52;81;80;68;67;52;44;57;57;73;53;83;68;82;81;56;82;74;75;67;68;70;58;88;73;82;44;73;65;81;80;76;71
52;82;73;69;81;81;82;74;82;67;79;55;64;71;83;59;73;92;68;83;75;59;52;77;82;84;82;86;66;64;72;69;74;81;82;88;86;83;51;64;82;80;52;53;81;80;71;78;78;88;82;53;44;81;80;74;81;82;70;77;51;88;82;68;3;74;59;52;86;84;79;82;82;82;52;82;57;52;52;82;67;52;92;81;82;82;81;62;80;67;75;81;67;75;82;77;80;51;48;48
77;71;79;57;81;80;67;62;61;64;69;65;88;53;77;80;91;38;66;73;82;52;68;51;83;83;56;52;92;77;86;82;92;81;82;80;81;81;52;52;41;49;80;82;73;76;87;67;72;77;80;77;62;77;77;82;87;86;88;81;81;81;79;62;68;63;84;67;72;49;87;82;82;73;44;53;79;75;79;87;79;73;73;73;82;80;68;80;70;80;74;82;75;60;65;73;56;62;80;62
77;72;52;80;82;82;68;88;81;81;92;81;74;77;81;80;88;56;79;81;83;83;80;53;82;81;82;80;80;81;82;61;64;67;80;80;82;82;82;90;82;57;51;68;82;67;87;85;77;79;52;67;81;80;54;72;87;53;82;68;53;79;81;81;79;60;92;68;77;81;81;82;80;67;57;54;44;83;52;64;56;53;83;57;73;74;76;56;79;80;64;78;85;73;92;44;92;76;73;80
